Departure_Station,Destination_Station,Departure_code,Destination_code,Adult/Full Fare Tickets,"Senior, Charity, Companion and New Taipei City Children",Taipei City Children,Distance
輔大,南港軟體園區,O19,BR23,50,20,30,1
輔大,南港展覽館,O19,BL23;BR24,50,20,30,1
輔大,小碧潭,O19,G03A,45,18,27,1
輔大,新店,O19,G01,45,18,27,1
輔大,新店區公所,O19,G02,45,18,27,1
輔大,七張,O19,G03,40,16,24,1
輔大,大坪林,O19,Y07;G04,40,16,24,1
輔大,景美,O19,G05,40,16,24,1
輔大,萬隆,O19,G06,40,16,24,1
輔大,公館,O19,G07,35,14,21,1
輔大,台電大樓,O19,G08,35,14,21,1
輔大,古亭,O19,G09;O05,35,14,21,1
輔大,中正紀念堂,O19,G10;R08,35,14,21,1
輔大,小南門,O19,G11,30,12,18,1
輔大,頂溪,O19,O04,35,14,21,1
輔大,永安市場,O19,O03,35,14,21,1
輔大,景安,O19,Y11;O02,30,12,18,1
輔大,南勢角,O19,O01,35,14,21,1
輔大,台大醫院,O19,R09,35,14,21,1
輔大,台北車站,O19,BL12;R10,30,12,18,1
輔大,台北車站,O19,BL12;R10,30,12,18,1
輔大,中山,O19,G14;R11,30,12,18,1
輔大,雙連,O19,R12,30,12,18,1
輔大,民權西路,O19,O11;R13,30,12,18,1
輔大,圓山,O19,R14,30,12,18,1
輔大,劍潭,O19,R15,35,14,21,1
輔大,士林,O19,R16,35,14,21,1
輔大,芝山,O19,R17,40,16,24,1
輔大,明德,O19,R18,40,16,24,1
輔大,石牌,O19,R19,40,16,24,1
輔大,唭哩岸,O19,R20,45,18,27,1
輔大,奇岩,O19,R21,45,18,27,1
輔大,北投,O19,R22,45,18,27,1
輔大,新北投,O19,R22A,45,18,27,1
輔大,復興崗,O19,R23,50,20,30,1
輔大,忠義,O19,R24,50,20,30,1
輔大,關渡,O19,R25,50,20,30,1
輔大,竹圍,O19,R26,55,22,33,1
輔大,紅樹林,O19,R27,55,22,33,1
輔大,淡水,O19,R28,60,24,36,1
輔大,頂埔,O19,BL01,35,14,21,1
輔大,永寧,O19,BL02,35,14,21,1
輔大,土城,O19,BL03,30,12,18,1
輔大,海山,O19,BL04,30,12,18,1
輔大,亞東醫院,O19,BL05,25,10,15,1
輔大,府中,O19,BL06,25,10,15,1
輔大,板橋,O19,BL07;Y16,25,10,15,1
輔大,新埔,O19,BL08,20,8,12,1
輔大,江子翠,O19,BL09,25,10,15,1
輔大,龍山寺,O19,BL10,30,12,18,1
輔大,西門,O19,BL11;G12,30,12,18,1
輔大,善導寺,O19,BL13,35,14,21,1
輔大,忠孝新生,O19,BL14;O07,35,14,21,1
輔大,忠孝復興,O19,BL15;BR10,35,14,21,1
輔大,忠孝敦化,O19,BL16,40,16,24,1
輔大,國父紀念館,O19,BL17,40,16,24,1
輔大,市政府,O19,BL18,40,16,24,1
輔大,永春,O19,BL19,40,16,24,1
輔大,後山埤,O19,BL20,45,18,27,1
輔大,昆陽,O19,BL21,45,18,27,1
輔大,南港,O19,BL22,50,20,30,1
輔大,南港展覽館,O19,BL23;BR24,50,20,30,1
輔大,象山,O19,R02,40,16,24,1
輔大,世貿中心,O19,R03,40,16,24,1
輔大,信義安和,O19,R04,40,16,24,1
輔大,大安,O19,R05;BR09,40,16,24,1
輔大,大安森林公園,O19,R06,35,14,21,1
輔大,北門,O19,G13,30,12,18,1
輔大,中山,O19,G14;R11,30,12,18,1
輔大,松江南京,O19,G15;O08,35,14,21,1
輔大,南京復興,O19,G16;BR11,35,14,21,1
輔大,台北小巨蛋,O19,G17,35,14,21,1
輔大,南京三民,O19,G18,40,16,24,1
輔大,松山,O19,G19,40,16,24,1
輔大,輔大,O19,O19,20,8,12,1
輔大,新莊,O19,O18,20,8,12,1
輔大,頭前庄,O19,O17;Y18,20,8,12,1
輔大,先嗇宮,O19,O16,20,8,12,1
輔大,三重,O19,O15,25,10,15,1
輔大,菜寮,O19,O14,25,10,15,1
輔大,台北橋,O19,O13,25,10,15,1
輔大,大橋頭,O19,O21,30,12,18,1
輔大,民權西路,O19,O11;R13,30,12,18,1
輔大,中山國小,O19,O10,30,12,18,1
輔大,行天宮,O19,O09,35,14,21,1
輔大,松江南京,O19,G15;O08,35,14,21,1
輔大,忠孝新生,O19,BL14;O07,35,14,21,1
輔大,東門,O19,R07;O06,35,14,21,1
輔大,蘆洲,O19,O54,40,16,24,1
輔大,三民高中,O19,O53,35,14,21,1
輔大,徐匯中學,O19,O52,35,14,21,1
輔大,三和國中,O19,O51,35,14,21,1
輔大,三重國小,O19,O50,30,12,18,1
輔大,迴龍,O19,O21,20,8,12,1
輔大,丹鳳,O19,O20,20,8,12,1
輔大,大坪林,O19,Y07;G04,40,16,24,1
輔大,十四張,O19,Y08,35,14,21,1
輔大,秀朗橋,O19,Y09,35,14,21,1
輔大,景平,O19,Y10,35,14,21,1
輔大,景安,O19,Y11;O02,30,12,18,1
輔大,中和,O19,Y12,30,12,18,1
輔大,橋和,O19,Y13,30,12,18,1
輔大,中原,O19,Y14,25,10,15,1
輔大,板新,O19,Y15,25,10,15,1
輔大,板橋,O19,BL07;Y16,25,10,15,1
輔大,新埔民生,O19,Y17,20,8,12,1
輔大,頭前庄,O19,O17;Y18,20,8,12,1
輔大,幸福站,O19,Y19,20,8,12,1
輔大,新北產業園區站,O19,Y20,25,10,15,1
新莊,松山機場,O18,BR13,35,14,21,1
新莊,中山國中,O18,BR12,35,14,21,1
新莊,南京復興,O18,G16;BR11,35,14,21,1
新莊,忠孝復興,O18,BL15;BR10,35,14,21,1
新莊,大安,O18,R05;BR09,35,14,21,1
新莊,科技大樓,O18,BR08,35,14,21,1
新莊,六張犁,O18,BR07,40,16,24,1
新莊,麟光,O18,BR06,40,16,24,1
新莊,辛亥,O18,BR05,40,16,24,1
新莊,萬芳醫院,O18,BR04,45,18,27,1
新莊,萬芳社區,O18,BR03,45,18,27,1
新莊,木柵,O18,BR02,45,18,27,1
新莊,動物園,O18,BR01,45,18,27,1
新莊,大直,O18,BR14,40,16,24,1
新莊,劍南路,O18,BR15,45,18,27,1
新莊,西湖,O18,BR16,45,18,27,1
新莊,港墘,O18,BR17,45,18,27,1
新莊,文德,O18,BR18,50,20,30,1
新莊,內湖,O18,BR19,50,20,30,1
新莊,大湖公園,O18,BR20,50,20,30,1
新莊,葫洲,O18,BR21,50,20,30,1
新莊,東湖,O18,BR22,50,20,30,1
新莊,南港軟體園區,O18,BR23,50,20,30,1
新莊,南港展覽館,O18,BL23;BR24,45,18,27,1
新莊,小碧潭,O18,G03A,40,16,24,1
新莊,新店,O18,G01,40,16,24,1
新莊,新店區公所,O18,G02,40,16,24,1
新莊,七張,O18,G03,40,16,24,1
新莊,大坪林,O18,Y07;G04,35,14,21,1
新莊,景美,O18,G05,40,16,24,1
新莊,萬隆,O18,G06,35,14,21,1
新莊,公館,O18,G07,35,14,21,1
新莊,台電大樓,O18,G08,35,14,21,1
新莊,古亭,O18,G09;O05,30,12,18,1
新莊,中正紀念堂,O18,G10;R08,30,12,18,1
新莊,小南門,O18,G11,30,12,18,1
新莊,頂溪,O18,O04,35,14,21,1
新莊,永安市場,O18,O03,30,12,18,1
新莊,景安,O18,Y11;O02,30,12,18,1
新莊,南勢角,O18,O01,30,12,18,1
新莊,台大醫院,O18,R09,30,12,18,1
新莊,台北車站,O18,BL12;R10,30,12,18,1
新莊,台北車站,O18,BL12;R10,30,12,18,1
新莊,中山,O18,G14;R11,30,12,18,1
新莊,雙連,O18,R12,30,12,18,1
新莊,民權西路,O18,O11;R13,25,10,15,1
新莊,圓山,O18,R14,30,12,18,1
新莊,劍潭,O18,R15,30,12,18,1
新莊,士林,O18,R16,35,14,21,1
新莊,芝山,O18,R17,35,14,21,1
新莊,明德,O18,R18,35,14,21,1
新莊,石牌,O18,R19,40,16,24,1
新莊,唭哩岸,O18,R20,40,16,24,1
新莊,奇岩,O18,R21,40,16,24,1
新莊,北投,O18,R22,40,16,24,1
新莊,新北投,O18,R22A,45,18,27,1
新莊,復興崗,O18,R23,45,18,27,1
新莊,忠義,O18,R24,45,18,27,1
新莊,關渡,O18,R25,50,20,30,1
新莊,竹圍,O18,R26,55,22,33,1
新莊,紅樹林,O18,R27,55,22,33,1
新莊,淡水,O18,R28,60,24,36,1
新莊,頂埔,O18,BL01,35,14,21,1
新莊,永寧,O18,BL02,30,12,18,1
新莊,土城,O18,BL03,30,12,18,1
新莊,海山,O18,BL04,25,10,15,1
新莊,亞東醫院,O18,BL05,25,10,15,1
新莊,府中,O18,BL06,20,8,12,1
新莊,板橋,O18,BL07;Y16,20,8,12,1
新莊,新埔,O18,BL08,20,8,12,1
新莊,江子翠,O18,BL09,20,8,12,1
新莊,龍山寺,O18,BL10,25,10,15,1
新莊,西門,O18,BL11;G12,25,10,15,1
新莊,善導寺,O18,BL13,30,12,18,1
新莊,忠孝新生,O18,BL14;O07,30,12,18,1
新莊,忠孝復興,O18,BL15;BR10,35,14,21,1
新莊,忠孝敦化,O18,BL16,35,14,21,1
新莊,國父紀念館,O18,BL17,35,14,21,1
新莊,市政府,O18,BL18,40,16,24,1
新莊,永春,O18,BL19,40,16,24,1
新莊,後山埤,O18,BL20,40,16,24,1
新莊,昆陽,O18,BL21,45,18,27,1
新莊,南港,O18,BL22,45,18,27,1
新莊,南港展覽館,O18,BL23;BR24,45,18,27,1
新莊,象山,O18,R02,40,16,24,1
新莊,世貿中心,O18,R03,40,16,24,1
新莊,信義安和,O18,R04,35,14,21,1
新莊,大安,O18,R05;BR09,35,14,21,1
新莊,大安森林公園,O18,R06,35,14,21,1
新莊,北門,O18,G13,30,12,18,1
新莊,中山,O18,G14;R11,30,12,18,1
新莊,松江南京,O18,G15;O08,30,12,18,1
新莊,南京復興,O18,G16;BR11,35,14,21,1
新莊,台北小巨蛋,O18,G17,35,14,21,1
新莊,南京三民,O18,G18,35,14,21,1
新莊,松山,O18,G19,40,16,24,1
新莊,輔大,O18,O19,20,8,12,1
新莊,新莊,O18,O18,20,8,12,1
新莊,頭前庄,O18,O17;Y18,20,8,12,1
新莊,先嗇宮,O18,O16,20,8,12,1
新莊,三重,O18,O15,20,8,12,1
新莊,菜寮,O18,O14,20,8,12,1
新莊,台北橋,O18,O13,25,10,15,1
新莊,大橋頭,O18,O21,25,10,15,1
新莊,民權西路,O18,O11;R13,25,10,15,1
新莊,中山國小,O18,O10,30,12,18,1
新莊,行天宮,O18,O09,30,12,18,1
新莊,松江南京,O18,G15;O08,30,12,18,1
新莊,忠孝新生,O18,BL14;O07,30,12,18,1
新莊,東門,O18,R07;O06,35,14,21,1
新莊,蘆洲,O18,O54,35,14,21,1
新莊,三民高中,O18,O53,35,14,21,1
新莊,徐匯中學,O18,O52,35,14,21,1
新莊,三和國中,O18,O51,30,12,18,1
新莊,三重國小,O18,O50,30,12,18,1
新莊,迴龍,O18,O21,20,8,12,1
新莊,丹鳳,O18,O20,20,8,12,1
新莊,大坪林,O18,Y07;G04,35,14,21,1
新莊,十四張,O18,Y08,35,14,21,1
新莊,秀朗橋,O18,Y09,35,14,21,1
新莊,景平,O18,Y10,30,12,18,1
新莊,景安,O18,Y11;O02,30,12,18,1
新莊,中和,O18,Y12,25,10,15,1
新莊,橋和,O18,Y13,25,10,15,1
新莊,中原,O18,Y14,25,10,15,1
新莊,板新,O18,Y15,20,8,12,1
新莊,板橋,O18,BL07;Y16,20,8,12,1
新莊,新埔民生,O18,Y17,20,8,12,1
新莊,頭前庄,O18,O17;Y18,20,8,12,1
新莊,幸福站,O18,Y19,20,8,12,1
新莊,新北產業園區站,O18,Y20,20,8,12,1
頭前庄,松山機場,O17-Y18,BR13,35,14,21,1
頭前庄,中山國中,O17-Y18,BR12,35,14,21,1
頭前庄,南京復興,O17-Y18,G16;BR11,30,12,18,1
頭前庄,忠孝復興,O17-Y18,BL15;BR10,30,12,18,1
頭前庄,大安,O17-Y18,R05;BR09,35,14,21,1
頭前庄,科技大樓,O17-Y18,BR08,35,14,21,1
頭前庄,六張犁,O17-Y18,BR07,35,14,21,1
頭前庄,麟光,O17-Y18,BR06,40,16,24,1
頭前庄,辛亥,O17-Y18,BR05,40,16,24,1
頭前庄,萬芳醫院,O17-Y18,BR04,40,16,24,1
頭前庄,萬芳社區,O17-Y18,BR03,45,18,27,1
頭前庄,木柵,O17-Y18,BR02,45,18,27,1
頭前庄,動物園,O17-Y18,BR01,45,18,27,1
頭前庄,大直,O17-Y18,BR14,40,16,24,1
頭前庄,劍南路,O17-Y18,BR15,40,16,24,1
頭前庄,西湖,O17-Y18,BR16,45,18,27,1
頭前庄,港墘,O17-Y18,BR17,45,18,27,1
頭前庄,文德,O17-Y18,BR18,45,18,27,1
頭前庄,內湖,O17-Y18,BR19,50,20,30,1
頭前庄,大湖公園,O17-Y18,BR20,50,20,30,1
頭前庄,葫洲,O17-Y18,BR21,50,20,30,1
頭前庄,東湖,O17-Y18,BR22,50,20,30,1
頭前庄,南港軟體園區,O17-Y18,BR23,45,18,27,1
頭前庄,南港展覽館,O17-Y18,BL23;BR24,45,18,27,1
頭前庄,小碧潭,O17-Y18,G03A,40,16,24,1
頭前庄,新店,O17-Y18,G01,40,16,24,1
頭前庄,新店區公所,O17-Y18,G02,40,16,24,1
頭前庄,七張,O17-Y18,G03,35,14,21,1
頭前庄,大坪林,O17-Y18,Y07;G04,35,14,21,13.06
頭前庄,景美,O17-Y18,G05,35,14,21,1
頭前庄,萬隆,O17-Y18,G06,35,14,21,1
頭前庄,公館,O17-Y18,G07,35,14,21,1
頭前庄,台電大樓,O17-Y18,G08,30,12,18,1
頭前庄,古亭,O17-Y18,G09;O05,30,12,18,12.87
頭前庄,中正紀念堂,O17-Y18,G10;R08,30,12,18,1
頭前庄,小南門,O17-Y18,G11,25,10,15,1
頭前庄,頂溪,O17-Y18,O04,30,12,18,1
頭前庄,永安市場,O17-Y18,O03,30,12,18,1
頭前庄,景安,O17-Y18,Y11;O02,30,12,18,17.47
頭前庄,南勢角,O17-Y18,O01,30,12,18,1
頭前庄,台大醫院,O17-Y18,R09,30,12,18,1
頭前庄,台北車站,O17-Y18,BL12;R10,30,12,18,1
頭前庄,台北車站,O17-Y18,BL12;R10,30,12,18,1
頭前庄,中山,O17-Y18,G14;R11,25,10,15,7.99
頭前庄,雙連,O17-Y18,R12,25,10,15,1
頭前庄,民權西路,O17-Y18,O11;R13,25,10,15,6.89
頭前庄,圓山,O17-Y18,R14,25,10,15,1
頭前庄,劍潭,O17-Y18,R15,30,12,18,1
頭前庄,士林,O17-Y18,R16,30,12,18,1
頭前庄,芝山,O17-Y18,R17,35,14,21,1
頭前庄,明德,O17-Y18,R18,35,14,21,1
頭前庄,石牌,O17-Y18,R19,35,14,21,1
頭前庄,唭哩岸,O17-Y18,R20,40,16,24,1
頭前庄,奇岩,O17-Y18,R21,40,16,24,1
頭前庄,北投,O17-Y18,R22,40,16,24,1
頭前庄,新北投,O17-Y18,R22A,40,16,24,1
頭前庄,復興崗,O17-Y18,R23,45,18,27,1
頭前庄,忠義,O17-Y18,R24,45,18,27,1
頭前庄,關渡,O17-Y18,R25,45,18,27,1
頭前庄,竹圍,O17-Y18,R26,50,20,30,1
頭前庄,紅樹林,O17-Y18,R27,55,22,33,1
頭前庄,淡水,O17-Y18,R28,55,22,33,1
頭前庄,頂埔,O17-Y18,BL01,35,14,21,1
頭前庄,永寧,O17-Y18,BL02,30,12,18,1
頭前庄,土城,O17-Y18,BL03,25,10,15,1
頭前庄,海山,O17-Y18,BL04,25,10,15,1
頭前庄,亞東醫院,O17-Y18,BL05,20,8,12,1
頭前庄,府中,O17-Y18,BL06,20,8,12,1
頭前庄,板橋,O17-Y18,BL07;Y16,20,8,12,3.23
頭前庄,新埔,O17-Y18,BL08,20,8,12,1
頭前庄,江子翠,O17-Y18,BL09,20,8,12,1
頭前庄,龍山寺,O17-Y18,BL10,25,10,15,1
頭前庄,西門,O17-Y18,BL11;G12,25,10,15,1
頭前庄,善導寺,O17-Y18,BL13,30,12,18,1
頭前庄,忠孝新生,O17-Y18,BL14;O07,30,12,18,10.44
頭前庄,忠孝復興,O17-Y18,BL15;BR10,30,12,18,1
頭前庄,忠孝敦化,O17-Y18,BL16,35,14,21,1
頭前庄,國父紀念館,O17-Y18,BL17,35,14,21,1
頭前庄,市政府,O17-Y18,BL18,35,14,21,1
頭前庄,永春,O17-Y18,BL19,40,16,24,1
頭前庄,後山埤,O17-Y18,BL20,40,16,24,1
頭前庄,昆陽,O17-Y18,BL21,40,16,24,1
頭前庄,南港,O17-Y18,BL22,45,18,27,1
頭前庄,南港展覽館,O17-Y18,BL23;BR24,45,18,27,1
頭前庄,象山,O17-Y18,R02,40,16,24,1
頭前庄,世貿中心,O17-Y18,R03,35,14,21,1
頭前庄,信義安和,O17-Y18,R04,35,14,21,1
頭前庄,大安,O17-Y18,R05;BR09,35,14,21,1
頭前庄,大安森林公園,O17-Y18,R06,30,12,18,1
頭前庄,北門,O17-Y18,G13,25,10,15,1
頭前庄,中山,O17-Y18,G14;R11,25,10,15,7.99
頭前庄,松江南京,O17-Y18,G15;O08,30,12,18,9.29
頭前庄,南京復興,O17-Y18,G16;BR11,30,12,18,1
頭前庄,台北小巨蛋,O17-Y18,G17,35,14,21,1
頭前庄,南京三民,O17-Y18,G18,35,14,21,1
頭前庄,松山,O17-Y18,G19,35,14,21,1
頭前庄,輔大,O17-Y18,O19,20,8,12,1
頭前庄,新莊,O17-Y18,O18,20,8,12,1
頭前庄,頭前庄,O17-Y18,O17;Y18,20,8,12,1
頭前庄,先嗇宮,O17-Y18,O16,20,8,12,1
頭前庄,三重,O17-Y18,O15,20,8,12,1
頭前庄,菜寮,O17-Y18,O14,20,8,12,1
頭前庄,台北橋,O17-Y18,O13,20,8,12,1
頭前庄,大橋頭,O17-Y18,O21,25,10,15,1
頭前庄,民權西路,O17-Y18,O11;R13,25,10,15,6.89
頭前庄,中山國小,O17-Y18,O10,25,10,15,1
頭前庄,行天宮,O17-Y18,O09,30,12,18,1
頭前庄,松江南京,O17-Y18,G15;O08,30,12,18,9.29
頭前庄,忠孝新生,O17-Y18,BL14;O07,30,12,18,10.44
頭前庄,東門,O17-Y18,R07;O06,30,12,18,11.62
頭前庄,蘆洲,O17-Y18,O54,35,14,21,1
頭前庄,三民高中,O17-Y18,O53,35,14,21,1
頭前庄,徐匯中學,O17-Y18,O52,30,12,18,1
頭前庄,三和國中,O17-Y18,O51,30,12,18,1
頭前庄,三重國小,O17-Y18,O50,30,12,18,1
頭前庄,迴龍,O17-Y18,O21,25,10,15,1
頭前庄,丹鳳,O17-Y18,O20,20,8,12,1
頭前庄,大坪林,O17-Y18,Y07;G04,35,14,21,13.06
頭前庄,十四張,O17-Y18,Y08,30,12,18,1
頭前庄,秀朗橋,O17-Y18,Y09,30,12,18,1
頭前庄,景平,O17-Y18,Y10,30,12,18,1
頭前庄,景安,O17-Y18,Y11;O02,30,12,18,17.47
頭前庄,中和,O17-Y18,Y12,25,10,15,1
頭前庄,橋和,O17-Y18,Y13,25,10,15,1
頭前庄,中原,O17-Y18,Y14,25,10,15,1
頭前庄,板新,O17-Y18,Y15,20,8,12,1
頭前庄,板橋,O17-Y18,BL07;Y16,20,8,12,3.23
頭前庄,新埔民生,O17-Y18,Y17,20,8,12,1
頭前庄,頭前庄,O17-Y18,O17;Y18,20,8,12,1
頭前庄,幸福站,O17-Y18,Y19,20,8,12,1
頭前庄,新北產業園區站,O17-Y18,Y20,20,8,12,1
先嗇宮,松山機場,O16,BR13,35,14,21,1
先嗇宮,中山國中,O16,BR12,30,12,18,1
先嗇宮,南京復興,O16,G16;BR11,30,12,18,1
先嗇宮,忠孝復興,O16,BL15;BR10,30,12,18,1
先嗇宮,大安,O16,R05;BR09,30,12,18,1
先嗇宮,科技大樓,O16,BR08,35,14,21,1
先嗇宮,六張犁,O16,BR07,35,14,21,1
先嗇宮,麟光,O16,BR06,35,14,21,1
先嗇宮,辛亥,O16,BR05,40,16,24,1
先嗇宮,萬芳醫院,O16,BR04,40,16,24,1
先嗇宮,萬芳社區,O16,BR03,45,18,27,1
先嗇宮,木柵,O16,BR02,45,18,27,1
先嗇宮,動物園,O16,BR01,45,18,27,1
先嗇宮,大直,O16,BR14,35,14,21,1
先嗇宮,劍南路,O16,BR15,40,16,24,1
先嗇宮,西湖,O16,BR16,40,16,24,1
先嗇宮,港墘,O16,BR17,45,18,27,1
先嗇宮,文德,O16,BR18,45,18,27,1
先嗇宮,內湖,O16,BR19,45,18,27,1
先嗇宮,大湖公園,O16,BR20,50,20,30,1
先嗇宮,葫洲,O16,BR21,50,20,30,1
先嗇宮,東湖,O16,BR22,45,18,27,1
先嗇宮,南港軟體園區,O16,BR23,45,18,27,1
先嗇宮,南港展覽館,O16,BL23;BR24,45,18,27,1
先嗇宮,小碧潭,O16,G03A,40,16,24,1
先嗇宮,新店,O16,G01,40,16,24,1
先嗇宮,新店區公所,O16,G02,40,16,24,1
先嗇宮,七張,O16,G03,40,16,24,1
先嗇宮,大坪林,O16,Y07;G04,35,14,21,1
先嗇宮,景美,O16,G05,40,16,24,1
先嗇宮,萬隆,O16,G06,35,14,21,1
先嗇宮,公館,O16,G07,35,14,21,1
先嗇宮,台電大樓,O16,G08,30,12,18,1
先嗇宮,古亭,O16,G09;O05,30,12,18,1
先嗇宮,中正紀念堂,O16,G10;R08,30,12,18,1
先嗇宮,小南門,O16,G11,30,12,18,1
先嗇宮,頂溪,O16,O04,35,14,21,1
先嗇宮,永安市場,O16,O03,30,12,18,1
先嗇宮,景安,O16,Y11;O02,30,12,18,1
先嗇宮,南勢角,O16,O01,30,12,18,1
先嗇宮,台大醫院,O16,R09,25,10,15,1
先嗇宮,台北車站,O16,BL12;R10,25,10,15,1
先嗇宮,台北車站,O16,BL12;R10,25,10,15,1
先嗇宮,中山,O16,G14;R11,25,10,15,1
先嗇宮,雙連,O16,R12,25,10,15,1
先嗇宮,民權西路,O16,O11;R13,25,10,15,1
先嗇宮,圓山,O16,R14,25,10,15,1
先嗇宮,劍潭,O16,R15,30,12,18,1
先嗇宮,士林,O16,R16,30,12,18,1
先嗇宮,芝山,O16,R17,30,12,18,1
先嗇宮,明德,O16,R18,35,14,21,1
先嗇宮,石牌,O16,R19,35,14,21,1
先嗇宮,唭哩岸,O16,R20,35,14,21,1
先嗇宮,奇岩,O16,R21,35,14,21,1
先嗇宮,北投,O16,R22,40,16,24,1
先嗇宮,新北投,O16,R22A,40,16,24,1
先嗇宮,復興崗,O16,R23,40,16,24,1
先嗇宮,忠義,O16,R24,45,18,27,1
先嗇宮,關渡,O16,R25,45,18,27,1
先嗇宮,竹圍,O16,R26,50,20,30,1
先嗇宮,紅樹林,O16,R27,50,20,30,1
先嗇宮,淡水,O16,R28,55,22,33,1
先嗇宮,頂埔,O16,BL01,35,14,21,1
先嗇宮,永寧,O16,BL02,30,12,18,1
先嗇宮,土城,O16,BL03,30,12,18,1
先嗇宮,海山,O16,BL04,25,10,15,1
先嗇宮,亞東醫院,O16,BL05,25,10,15,1
先嗇宮,府中,O16,BL06,20,8,12,1
先嗇宮,板橋,O16,BL07;Y16,20,8,12,1
先嗇宮,新埔,O16,BL08,20,8,12,1
先嗇宮,江子翠,O16,BL09,20,8,12,1
先嗇宮,龍山寺,O16,BL10,25,10,15,1
先嗇宮,西門,O16,BL11;G12,30,12,18,1
先嗇宮,善導寺,O16,BL13,25,10,15,1
先嗇宮,忠孝新生,O16,BL14;O07,30,12,18,1
先嗇宮,忠孝復興,O16,BL15;BR10,30,12,18,1
先嗇宮,忠孝敦化,O16,BL16,30,12,18,1
先嗇宮,國父紀念館,O16,BL17,35,14,21,1
先嗇宮,市政府,O16,BL18,35,14,21,1
先嗇宮,永春,O16,BL19,35,14,21,1
先嗇宮,後山埤,O16,BL20,40,16,24,1
先嗇宮,昆陽,O16,BL21,40,16,24,1
先嗇宮,南港,O16,BL22,40,16,24,1
先嗇宮,南港展覽館,O16,BL23;BR24,45,18,27,1
先嗇宮,象山,O16,R02,35,14,21,1
先嗇宮,世貿中心,O16,R03,35,14,21,1
先嗇宮,信義安和,O16,R04,35,14,21,1
先嗇宮,大安,O16,R05;BR09,30,12,18,1
先嗇宮,大安森林公園,O16,R06,30,12,18,1
先嗇宮,北門,O16,G13,25,10,15,1
先嗇宮,中山,O16,G14;R11,25,10,15,1
先嗇宮,松江南京,O16,G15;O08,25,10,15,1
先嗇宮,南京復興,O16,G16;BR11,30,12,18,1
先嗇宮,台北小巨蛋,O16,G17,30,12,18,1
先嗇宮,南京三民,O16,G18,35,14,21,1
先嗇宮,松山,O16,G19,35,14,21,1
先嗇宮,輔大,O16,O19,20,8,12,1
先嗇宮,新莊,O16,O18,20,8,12,1
先嗇宮,頭前庄,O16,O17;Y18,20,8,12,1
先嗇宮,先嗇宮,O16,O16,20,8,12,1
先嗇宮,三重,O16,O15,20,8,12,1
先嗇宮,菜寮,O16,O14,20,8,12,1
先嗇宮,台北橋,O16,O13,20,8,12,1
先嗇宮,大橋頭,O16,O21,20,8,12,1
先嗇宮,民權西路,O16,O11;R13,25,10,15,1
先嗇宮,中山國小,O16,O10,25,10,15,1
先嗇宮,行天宮,O16,O09,25,10,15,1
先嗇宮,松江南京,O16,G15;O08,25,10,15,1
先嗇宮,忠孝新生,O16,BL14;O07,30,12,18,1
先嗇宮,東門,O16,R07;O06,30,12,18,1
先嗇宮,蘆洲,O16,O54,30,12,18,1
先嗇宮,三民高中,O16,O53,30,12,18,1
先嗇宮,徐匯中學,O16,O52,30,12,18,1
先嗇宮,三和國中,O16,O51,30,12,18,1
先嗇宮,三重國小,O16,O50,25,10,15,1
先嗇宮,迴龍,O16,O21,25,10,15,1
先嗇宮,丹鳳,O16,O20,25,10,15,1
先嗇宮,大坪林,O16,Y07;G04,35,14,21,1
先嗇宮,十四張,O16,Y08,35,14,21,1
先嗇宮,秀朗橋,O16,Y09,35,14,21,1
先嗇宮,景平,O16,Y10,30,12,18,1
先嗇宮,景安,O16,Y11;O02,30,12,18,1
先嗇宮,中和,O16,Y12,25,10,15,1
先嗇宮,橋和,O16,Y13,25,10,15,1
先嗇宮,中原,O16,Y14,25,10,15,1
先嗇宮,板新,O16,Y15,25,10,15,1
先嗇宮,板橋,O16,BL07;Y16,20,8,12,1
先嗇宮,新埔民生,O16,Y17,20,8,12,1
先嗇宮,頭前庄,O16,O17;Y18,20,8,12,1
先嗇宮,幸福站,O16,Y19,20,8,12,1
先嗇宮,新北產業園區站,O16,Y20,20,8,12,1
三重,松山機場,O15,BR13,30,12,18,1
三重,中山國中,O15,BR12,30,12,18,1
三重,南京復興,O15,G16;BR11,25,10,15,1
三重,忠孝復興,O15,BL15;BR10,30,12,18,1
三重,大安,O15,R05;BR09,30,12,18,1
三重,科技大樓,O15,BR08,30,12,18,1
三重,六張犁,O15,BR07,35,14,21,1
三重,麟光,O15,BR06,35,14,21,1
三重,辛亥,O15,BR05,35,14,21,1
三重,萬芳醫院,O15,BR04,40,16,24,1
三重,萬芳社區,O15,BR03,40,16,24,1
三重,木柵,O15,BR02,40,16,24,1
三重,動物園,O15,BR01,40,16,24,1
三重,大直,O15,BR14,35,14,21,1
三重,劍南路,O15,BR15,35,14,21,1
三重,西湖,O15,BR16,40,16,24,1
三重,港墘,O15,BR17,40,16,24,1
三重,文德,O15,BR18,40,16,24,1
三重,內湖,O15,BR19,45,18,27,1
三重,大湖公園,O15,BR20,45,18,27,1
三重,葫洲,O15,BR21,45,18,27,1
三重,東湖,O15,BR22,45,18,27,1
三重,南港軟體園區,O15,BR23,40,16,24,1
三重,南港展覽館,O15,BL23;BR24,40,16,24,1
三重,小碧潭,O15,G03A,40,16,24,1
三重,新店,O15,G01,40,16,24,1
